Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20100318;4411.03;4422.22;4394.07;4409.20;7717013.54
20100319;4341.35;4376.60;4335.57;4347.16;14537666.67
20100322;4362.49;4362.49;4312.33;4357.00;6506861.95
20100323;4342.27;4378.79;4342.27;4363.48;7857398.32
20100324;4323.15;4341.97;4298.68;4328.77;7851806.90
20100325;4307.26;4352.08;4307.26;4346.04;7893108.81
20100326;4365.10;4365.10;4345.40;4350.95;6664027.53
20100329;4374.34;4394.60;4359.18;4377.31;6521341.13
20100330;4408.32;4429.93;4376.01;4382.02;7182012.38
20100331;4417.22;4436.18;4394.98;4420.87;9156545.39
20100401;4444.73;4496.16;4444.73;4496.16;6773945.11
20100402;4444.73;4496.16;4444.73;4496.16;6773945.11
20100405;4444.73;4496.16;4444.73;4496.16;6773945.11
20100406;4484.09;4519.96;4484.09;4515.39;6684452.01
20100407;4519.52;4521.86;4501.53;4506.46;7116790.11
20100408;4508.54;4508.54;4451.92;4473.16;6563141.68
20100409;4506.59;4552.21;4506.59;4551.14;5817210.12
20100412;4550.26;4572.17;4540.63;4555.98;4850596.10
20100413;4557.17;4557.17;4529.36;4543.23;6013131.10
20100414;4575.75;4613.45;4575.75;4603.95;6480712.89
20100415;4608.10;4635.24;4596.89;4630.76;7240905.03
20100416;4602.36;4608.43;4529.43;4542.35;10590082.77
20100419;4516.10;4517.28;4479.26;4501.68;6491519.66
20100420;4515.21;4566.53;4515.21;4558.33;7421514.05
20100421;4575.25;4583.86;4531.73;4533.72;8157569.36
20100422;4516.64;4547.97;4466.49;4474.11;9234451.82
20100423;4475.28;4535.95;4475.28;4524.77;7827551.97
20100426;4550.68;4611.63;4550.68;4576.94;7954741.83
20100427;4530.42;4532.91;4416.49;4416.49;10074227.87
20100428;4387.89;4407.94;4331.02;4367.41;11891697.45
20100429;4406.52;4445.95;4401.83;4433.03;9720911.09
20100430;4420.58;4441.51;4366.79;4375.77;10978104.36
20100503;4420.58;4441.51;4366.79;4375.77;46.27
20100504;4343.99;4354.55;4229.34;4236.46;12352158.41
20100505;4224.99;4236.49;4144.65;4169.19;12268792.93
